simulation_name,sim_type,m_value,rep_index,overall_return,commit_return,n,n_repetitions
etc_standard,run,6000.0,40,-0.1272,0.52625,10000,100
etc_standard,run,6000.0,41,-0.1914,0.22525,10000,100
etc_standard,run,6000.0,42,-0.2679,0.23725,10000,100
etc_standard,run,6000.0,43,-0.1888,0.37825,10000,100
etc_standard,run,6000.0,44,-0.3592,0.16,10000,100
etc_standard,run,6000.0,45,-0.2114,0.343,10000,100
etc_standard,run,6000.0,46,-0.2913,0.1695,10000,100
etc_standard,run,6000.0,47,-0.201,0.32775,10000,100
etc_standard,run,6000.0,48,-0.2212,0.4545,10000,100
etc_standard,run,6000.0,49,-0.3666,0.1095,10000,100
etc_standard,run,6000.0,50,-0.317,0.23025,10000,100
etc_standard,run,6000.0,51,-0.1835,0.3655,10000,100
etc_standard,run,6000.0,52,-0.3071,0.23025,10000,100
etc_standard,run,6000.0,53,-0.2878,0.00675,10000,100
etc_standard,run,6000.0,54,-0.3194,0.23125,10000,100
etc_standard,run,6000.0,55,-0.2651,0.20475,10000,100
etc_standard,run,6000.0,56,-0.2889,0.14775,10000,100
etc_standard,run,6000.0,57,-0.3548,0.061,10000,100
etc_standard,run,6000.0,58,-0.3529,0.10475,10000,100
etc_standard,run,6000.0,59,-0.3001,0.143,10000,100
etc_standard,run,6000.0,60,-0.3571,0.03875,10000,100
etc_standard,run,6000.0,61,-0.2328,0.4585,10000,100
etc_standard,run,6000.0,62,-0.2167,0.21125,10000,100
etc_standard,run,6000.0,63,-0.2568,0.335,10000,100
etc_standard,run,6000.0,64,-0.1984,0.524,10000,100
etc_standard,run,6000.0,65,-0.281,0.23475,10000,100
etc_standard,run,6000.0,66,-0.2907,0.153,10000,100
etc_standard,run,6000.0,67,-0.2835,0.11725,10000,100
etc_standard,run,6000.0,68,-0.2152,0.2895,10000,100
etc_standard,run,6000.0,69,-0.3442,0.18225,10000,100
etc_standard,run,6000.0,70,-0.1959,0.484,10000,100
etc_standard,run,6000.0,71,-0.2852,0.30975,10000,100
etc_standard,run,6000.0,72,-0.2541,0.32525,10000,100
etc_standard,run,6000.0,73,-0.2299,0.31675,10000,100
etc_standard,run,6000.0,74,-0.2762,0.30575,10000,100
etc_standard,run,6000.0,75,-0.21,0.5425,10000,100
etc_standard,run,6000.0,76,-0.2756,0.2055,10000,100
etc_standard,run,6000.0,77,-0.1094,0.5145,10000,100
etc_standard,run,6000.0,78,-0.2542,0.39925,10000,100
etc_standard,run,6000.0,79,-0.3441,0.1045,10000,100
etc_standard,run,6000.0,80,-0.2286,0.31575,10000,100
etc_standard,run,6000.0,81,-0.2608,0.34575,10000,100
etc_standard,run,6000.0,82,-0.2172,0.30125,10000,100
etc_standard,run,6000.0,83,-0.289,0.2565,10000,100
etc_standard,run,6000.0,84,-0.1706,0.5665,10000,100
etc_standard,run,6000.0,85,-0.3138,0.18525,10000,100
etc_standard,run,6000.0,86,-0.2541,0.193,10000,100
etc_standard,run,6000.0,87,-0.3814,0.14075,10000,100
etc_standard,run,6000.0,88,-0.3038,0.19125,10000,100
etc_standard,run,6000.0,89,-0.3382,0.1965,10000,100
etc_standard,run,6000.0,90,-0.2668,0.2345,10000,100
etc_standard,run,6000.0,91,-0.211,0.3285,10000,100
etc_standard,run,6000.0,92,-0.1429,0.45375,10000,100
etc_standard,run,6000.0,93,-0.3671,0.1445,10000,100
etc_standard,run,6000.0,94,-0.3185,0.12925,10000,100
etc_standard,run,6000.0,95,-0.3231,0.25275,10000,100
etc_standard,run,6000.0,96,-0.2601,0.1735,10000,100
etc_standard,run,6000.0,97,-0.1566,0.4705,10000,100
etc_standard,run,6000.0,98,-0.277,0.22825,10000,100
etc_standard,run,6000.0,99,-0.2565,0.29475,10000,100
etc_standard,run,8000.0,0,-0.4531,0.2875,10000,100
etc_standard,run,8000.0,1,-0.5297,0.1215,10000,100
etc_standard,run,8000.0,2,-0.4118,0.3665,10000,100
etc_standard,run,8000.0,3,-0.4069,0.518,10000,100
etc_standard,run,8000.0,4,-0.4382,0.3885,10000,100
etc_standard,run,8000.0,5,-0.5214,0.2095,10000,100
etc_standard,run,8000.0,6,-0.409,0.297,10000,100
etc_standard,run,8000.0,7,-0.4619,0.2825,10000,100
etc_standard,run,8000.0,8,-0.4256,0.4105,10000,100
etc_standard,run,8000.0,9,-0.4876,0.127,10000,100
etc_standard,run,8000.0,10,-0.4566,0.002,10000,100
etc_standard,run,8000.0,11,-0.4077,0.244,10000,100
etc_standard,run,8000.0,12,-0.4086,0.4085,10000,100
etc_standard,run,8000.0,13,-0.5582,-0.191,10000,100
etc_standard,run,8000.0,14,-0.4438,0.381,10000,100
etc_standard,run,8000.0,15,-0.4409,0.1855,10000,100
etc_standard,run,8000.0,16,-0.4835,-0.007,10000,100
etc_standard,run,8000.0,17,-0.336,0.524,10000,100
etc_standard,run,8000.0,18,-0.4248,0.264,10000,100
etc_standard,run,8000.0,19,-0.4825,0.1155,10000,100
etc_standard,run,8000.0,20,-0.5164,0.147,10000,100
etc_standard,run,8000.0,21,-0.3941,0.3105,10000,100
etc_standard,run,8000.0,22,-0.4142,0.277,10000,100
etc_standard,run,8000.0,23,-0.4827,0.236,10000,100
etc_standard,run,8000.0,24,-0.4138,0.309,10000,100
etc_standard,run,8000.0,25,-0.4853,0.139,10000,100
etc_standard,run,8000.0,26,-0.4672,0.224,10000,100
etc_standard,run,8000.0,27,-0.3347,0.38,10000,100
etc_standard,run,8000.0,28,-0.4039,0.311,10000,100
etc_standard,run,8000.0,29,-0.4362,0.2635,10000,100
etc_standard,run,8000.0,30,-0.5034,0.049,10000,100
etc_standard,run,8000.0,31,-0.4354,0.38,10000,100
etc_standard,run,8000.0,32,-0.4744,0.256,10000,100
etc_standard,run,8000.0,33,-0.4855,0.376,10000,100
etc_standard,run,8000.0,34,-0.4733,0.251,10000,100
etc_standard,run,8000.0,35,-0.4864,0.3535,10000,100
etc_standard,run,8000.0,36,-0.503,0.1125,10000,100
etc_standard,run,8000.0,37,-0.4654,0.2615,10000,100
etc_standard,run,8000.0,38,-0.3837,0.1815,10000,100
etc_standard,run,8000.0,39,-0.4714,0.3185,10000,100
etc_standard,run,8000.0,40,-0.3842,0.3195,10000,100
etc_standard,run,8000.0,41,-0.4625,0.2965,10000,100
etc_standard,run,8000.0,42,-0.4808,0.063,10000,100
etc_standard,run,8000.0,43,-0.4389,0.2935,10000,100
etc_standard,run,8000.0,44,-0.3495,0.348,10000,100
etc_standard,run,8000.0,45,-0.5011,0.3325,10000,100
etc_standard,run,8000.0,46,-0.4425,0.255,10000,100
etc_standard,run,8000.0,47,-0.3346,0.5665,10000,100
etc_standard,run,8000.0,48,-0.4313,0.2465,10000,100
etc_standard,run,8000.0,49,-0.507,0.2405,10000,100
etc_standard,run,8000.0,50,-0.4546,0.156,10000,100
etc_standard,run,8000.0,51,-0.3957,0.5195,10000,100
etc_standard,run,8000.0,52,-0.4358,0.486,10000,100
etc_standard,run,8000.0,53,-0.4227,0.5385,10000,100
etc_standard,run,8000.0,54,-0.4345,0.232,10000,100
etc_standard,run,8000.0,55,-0.3443,0.34,10000,100
etc_standard,run,8000.0,56,-0.4142,0.333,10000,100
etc_standard,run,8000.0,57,-0.5296,0.2055,10000,100
etc_standard,run,8000.0,58,-0.4714,0.303,10000,100
etc_standard,run,8000.0,59,-0.3816,0.5305,10000,100
etc_standard,run,8000.0,60,-0.4099,0.2295,10000,100
etc_standard,run,8000.0,61,-0.4023,0.387,10000,100
etc_standard,run,8000.0,62,-0.4621,0.2735,10000,100
etc_standard,run,8000.0,63,-0.4729,0.17,10000,100
etc_standard,run,8000.0,64,-0.4994,0.1175,10000,100
etc_standard,run,8000.0,65,-0.4549,0.213,10000,100
etc_standard,run,8000.0,66,-0.4693,0.2505,10000,100
etc_standard,run,8000.0,67,-0.4705,0.2595,10000,100
etc_standard,run,8000.0,68,-0.4877,0.211,10000,100
etc_standard,run,8000.0,69,-0.4532,0.173,10000,100
etc_standard,run,8000.0,70,-0.3988,0.274,10000,100
etc_standard,run,8000.0,71,-0.4775,0.311,10000,100
etc_standard,run,8000.0,72,-0.4597,0.0355,10000,100
etc_standard,run,8000.0,73,-0.5115,0.2335,10000,100
etc_standard,run,8000.0,74,-0.466,0.2845,10000,100
etc_standard,run,8000.0,75,-0.4126,0.02,10000,100
etc_standard,run,8000.0,76,-0.4462,0.2805,10000,100
etc_standard,run,8000.0,77,-0.4484,0.2465,10000,100
etc_standard,run,8000.0,78,-0.4329,0.027,10000,100
etc_standard,run,8000.0,79,-0.4404,0.1115,10000,100
etc_standard,run,8000.0,80,-0.4048,0.329,10000,100
etc_standard,run,8000.0,81,-0.4226,0.2755,10000,100
etc_standard,run,8000.0,82,-0.4117,0.3125,10000,100
etc_standard,run,8000.0,83,-0.4849,0.101,10000,100
etc_standard,run,8000.0,84,-0.3881,0.297,10000,100
etc_standard,run,8000.0,85,-0.4667,0.2395,10000,100
etc_standard,run,8000.0,86,-0.4776,0.314,10000,100
etc_standard,run,8000.0,87,-0.4895,0.118,10000,100
etc_standard,run,8000.0,88,-0.5688,0.0995,10000,100
etc_standard,run,8000.0,89,-0.4729,0.2205,10000,100
etc_standard,run,8000.0,90,-0.5039,0.436,10000,100
etc_standard,run,8000.0,91,-0.4968,0.3295,10000,100
etc_standard,run,8000.0,92,-0.4489,0.466,10000,100
etc_standard,run,8000.0,93,-0.4156,0.186,10000,100
etc_standard,run,8000.0,94,-0.4165,0.4325,10000,100
etc_standard,run,8000.0,95,-0.5015,0.307,10000,100
etc_standard,run,8000.0,96,-0.5001,0.267,10000,100
etc_standard,run,8000.0,97,-0.4727,0.2115,10000,100
etc_standard,run,8000.0,98,-0.441,0.425,10000,100
etc_standard,run,8000.0,99,-0.3919,0.435,10000,100
etc_standard,run,9000.0,0,-0.5387,0.548,10000,100
etc_standard,run,9000.0,1,-0.468,0.551,10000,100
etc_standard,run,9000.0,2,-0.46,0.353,10000,100
etc_standard,run,9000.0,3,-0.5338,0.49,10000,100
etc_standard,run,9000.0,4,-0.5229,0.27,10000,100
etc_standard,run,9000.0,5,-0.5905,0.211,10000,100
etc_standard,run,9000.0,6,-0.5911,0.295,10000,100
etc_standard,run,9000.0,7,-0.5978,0.507,10000,100
etc_standard,run,9000.0,8,-0.5538,-0.149,10000,100
etc_standard,run,9000.0,9,-0.4332,0.276,10000,100
etc_standard,run,9000.0,10,-0.5407,-0.122,10000,100
etc_standard,run,9000.0,11,-0.5978,0.12,10000,100
etc_standard,run,9000.0,12,-0.4467,0.476,10000,100
etc_standard,run,9000.0,13,-0.5765,-0.239,10000,100
etc_standard,run,9000.0,14,-0.5654,0.222,10000,100
etc_standard,run,9000.0,15,-0.5313,0.625,10000,100
etc_standard,run,9000.0,16,-0.5064,0.583,10000,100
etc_standard,run,9000.0,17,-0.5743,0.118,10000,100
etc_standard,run,9000.0,18,-0.5489,0.334,10000,100
etc_standard,run,9000.0,19,-0.4506,0.459,10000,100
etc_standard,run,9000.0,20,-0.5514,0.147,10000,100
etc_standard,run,9000.0,21,-0.592,0.23,10000,100
etc_standard,run,9000.0,22,-0.4946,0.044,10000,100
etc_standard,run,9000.0,23,-0.539,0.256,10000,100
etc_standard,run,9000.0,24,-0.5157,0.189,10000,100
etc_standard,run,9000.0,25,-0.5342,0.449,10000,100
etc_standard,run,9000.0,26,-0.4884,0.407,10000,100
etc_standard,run,9000.0,27,-0.5497,0.066,10000,100
etc_standard,run,9000.0,28,-0.4603,0.77,10000,100
etc_standard,run,9000.0,29,-0.6176,0.295,10000,100
etc_standard,run,9000.0,30,-0.5283,0.293,10000,100
etc_standard,run,9000.0,31,-0.4439,0.168,10000,100
etc_standard,run,9000.0,32,-0.57,0.288,10000,100
etc_standard,run,9000.0,33,-0.4653,0.317,10000,100
etc_standard,run,9000.0,34,-0.5154,0.476,10000,100
etc_standard,run,9000.0,35,-0.5002,0.379,10000,100
etc_standard,run,9000.0,36,-0.5034,0.096,10000,100
etc_standard,run,9000.0,37,-0.5105,0.527,10000,100
etc_standard,run,9000.0,38,-0.5084,0.376,10000,100
etc_standard,run,9000.0,39,-0.5142,0.594,10000,100
etc_standard,run,9000.0,40,-0.5655,0.096,10000,100
etc_standard,run,9000.0,41,-0.55,0.225,10000,100
etc_standard,run,9000.0,42,-0.5395,0.227,10000,100
etc_standard,run,9000.0,43,-0.6369,0.167,10000,100
etc_standard,run,9000.0,44,-0.6249,0.374,10000,100
etc_standard,run,9000.0,45,-0.5775,0.124,10000,100
etc_standard,run,9000.0,46,-0.4483,0.338,10000,100
etc_standard,run,9000.0,47,-0.5219,0.471,10000,100
etc_standard,run,9000.0,48,-0.5153,0.011,10000,100
etc_standard,run,9000.0,49,-0.555,-0.139,10000,100
etc_standard,run,9000.0,50,-0.4493,0.833,10000,100
etc_standard,run,9000.0,51,-0.4769,0.089,10000,100
etc_standard,run,9000.0,52,-0.5311,0.339,10000,100
etc_standard,run,9000.0,53,-0.5529,0.331,10000,100
etc_standard,run,9000.0,54,-0.5244,0.545,10000,100
etc_standard,run,9000.0,55,-0.5399,0.339,10000,100
etc_standard,run,9000.0,56,-0.6461,0.205,10000,100
etc_standard,run,9000.0,57,-0.6388,-0.016,10000,100
etc_standard,run,9000.0,58,-0.58,0.206,10000,100
etc_standard,run,9000.0,59,-0.4078,0.368,10000,100
etc_standard,run,9000.0,60,-0.5091,0.285,10000,100
etc_standard,run,9000.0,61,-0.485,0.179,10000,100
etc_standard,run,9000.0,62,-0.5268,0.415,10000,100
etc_standard,run,9000.0,63,-0.5709,0.121,10000,100
etc_standard,run,9000.0,64,-0.4974,0.292,10000,100
etc_standard,run,9000.0,65,-0.5987,-0.05,10000,100
etc_standard,run,9000.0,66,-0.5656,-0.013,10000,100
etc_standard,run,9000.0,67,-0.5498,0.422,10000,100
etc_standard,run,9000.0,68,-0.4982,0.328,10000,100
etc_standard,run,9000.0,69,-0.5166,0.295,10000,100
etc_standard,run,9000.0,70,-0.5997,0.043,10000,100
etc_standard,run,9000.0,71,-0.4744,0.458,10000,100
etc_standard,run,9000.0,72,-0.5692,0.442,10000,100
etc_standard,run,9000.0,73,-0.703,-0.199,10000,100
etc_standard,run,9000.0,74,-0.6148,0.179,10000,100
etc_standard,run,9000.0,75,-0.4924,0.156,10000,100
etc_standard,run,9000.0,76,-0.4716,0.089,10000,100
etc_standard,run,9000.0,77,-0.4622,0.712,10000,100
etc_standard,run,9000.0,78,-0.5454,-0.03,10000,100
etc_standard,run,9000.0,79,-0.525,0.242,10000,100
etc_standard,run,9000.0,80,-0.5384,0.362,10000,100
etc_standard,run,9000.0,81,-0.5116,0.252,10000,100
etc_standard,run,9000.0,82,-0.5484,0.359,10000,100
etc_standard,run,9000.0,83,-0.5763,0.339,10000,100
etc_standard,run,9000.0,84,-0.4667,0.505,10000,100
etc_standard,run,9000.0,85,-0.5047,0.418,10000,100
etc_standard,run,9000.0,86,-0.5588,0.114,10000,100
etc_standard,run,9000.0,87,-0.5389,0.293,10000,100
etc_standard,run,9000.0,88,-0.5176,0.508,10000,100
etc_standard,run,9000.0,89,-0.5862,-0.031,10000,100
etc_standard,run,9000.0,90,-0.4996,0.134,10000,100
etc_standard,run,9000.0,91,-0.5026,0.255,10000,100
etc_standard,run,9000.0,92,-0.4303,0.758,10000,100
etc_standard,run,9000.0,93,-0.5924,0.148,10000,100
etc_standard,run,9000.0,94,-0.4805,0.21,10000,100
etc_standard,run,9000.0,95,-0.5522,0.322,10000,100
etc_standard,run,9000.0,96,-0.4554,0.422,10000,100
etc_standard,run,9000.0,97,-0.5193,0.304,10000,100
etc_standard,run,9000.0,98,-0.4772,0.713,10000,100
etc_standard,run,9000.0,99,-0.5146,0.167,10000,100
etc_standard,run,9500.0,0,-0.5071,0.468,10000,100
etc_standard,run,9500.0,1,-0.5957,0.212,10000,100
etc_standard,run,9500.0,2,-0.5636,0.332,10000,100
etc_standard,run,9500.0,3,-0.5112,-0.098,10000,100
etc_standard,run,9500.0,4,-0.51,0.366,10000,100
etc_standard,run,9500.0,5,-0.6294,0.4,10000,100
etc_standard,run,9500.0,6,-0.5255,0.606,10000,100
etc_standard,run,9500.0,7,-0.542,0.158,10000,100
etc_standard,run,9500.0,8,-0.5379,0.514,10000,100
etc_standard,run,9500.0,9,-0.6463,0.242,10000,100
etc_standard,run,9500.0,10,-0.5196,0.772,10000,100
etc_standard,run,9500.0,11,-0.623,0.038,10000,100
etc_standard,run,9500.0,12,-0.5434,0.84,10000,100
etc_standard,run,9500.0,13,-0.5575,0.166,10000,100
etc_standard,run,9500.0,14,-0.6785,0.3,10000,100
etc_standard,run,9500.0,15,-0.6584,0.15,10000,100
etc_standard,run,9500.0,16,-0.5935,0.204,10000,100
etc_standard,run,9500.0,17,-0.5636,0.776,10000,100
etc_standard,run,9500.0,18,-0.5533,0.512,10000,100
etc_standard,run,9500.0,19,-0.5693,-0.092,10000,100
etc_standard,run,9500.0,20,-0.5298,0.3,10000,100
etc_standard,run,9500.0,21,-0.6239,0.14,10000,100
etc_standard,run,9500.0,22,-0.59,0.666,10000,100
etc_standard,run,9500.0,23,-0.6408,0.32,10000,100
etc_standard,run,9500.0,24,-0.5581,0.184,10000,100
etc_standard,run,9500.0,25,-0.4475,0.282,10000,100
etc_standard,run,9500.0,26,-0.5809,0.522,10000,100
etc_standard,run,9500.0,27,-0.5587,0.044,10000,100
etc_standard,run,9500.0,28,-0.5818,0.74,10000,100
etc_standard,run,9500.0,29,-0.4995,0.176,10000,100
etc_standard,run,9500.0,30,-0.5131,0.378,10000,100
etc_standard,run,9500.0,31,-0.6252,0.378,10000,100
etc_standard,run,9500.0,32,-0.5206,0.266,10000,100
etc_standard,run,9500.0,33,-0.5668,0.364,10000,100
etc_standard,run,9500.0,34,-0.5083,0.924,10000,100
etc_standard,run,9500.0,35,-0.5976,0.134,10000,100
etc_standard,run,9500.0,36,-0.6008,0.458,10000,100
etc_standard,run,9500.0,37,-0.5572,0.238,10000,100
etc_standard,run,9500.0,38,-0.5763,0.424,10000,100
etc_standard,run,9500.0,39,-0.5269,0.504,10000,100
etc_standard,run,9500.0,40,-0.589,0.094,10000,100
etc_standard,run,9500.0,41,-0.5691,-0.042,10000,100
etc_standard,run,9500.0,42,-0.6144,0.152,10000,100
etc_standard,run,9500.0,43,-0.5974,0.006,10000,100
etc_standard,run,9500.0,44,-0.6655,0.036,10000,100
etc_standard,run,9500.0,45,-0.5682,0.248,10000,100
etc_standard,run,9500.0,46,-0.6358,0.514,10000,100
etc_standard,run,9500.0,47,-0.5545,0.562,10000,100
etc_standard,run,9500.0,48,-0.5855,-0.326,10000,100
etc_standard,run,9500.0,49,-0.5624,0.33,10000,100
etc_standard,run,9500.0,50,-0.6004,0.43,10000,100
etc_standard,run,9500.0,51,-0.4873,0.356,10000,100
etc_standard,run,9500.0,52,-0.4972,0.758,10000,100
etc_standard,run,9500.0,53,-0.5763,0.22,10000,100
etc_standard,run,9500.0,54,-0.5908,0.136,10000,100
etc_standard,run,9500.0,55,-0.5218,0.434,10000,100
etc_standard,run,9500.0,56,-0.4101,0.272,10000,100
etc_standard,run,9500.0,57,-0.5919,0.072,10000,100
etc_standard,run,9500.0,58,-0.6126,-0.036,10000,100
etc_standard,run,9500.0,59,-0.5891,-0.098,10000,100
etc_standard,run,9500.0,60,-0.5521,0.354,10000,100
etc_standard,run,9500.0,61,-0.5684,-0.204,10000,100
etc_standard,run,9500.0,62,-0.5324,0.532,10000,100
etc_standard,run,9500.0,63,-0.5627,0.316,10000,100
etc_standard,run,9500.0,64,-0.5641,0.55,10000,100
etc_standard,run,9500.0,65,-0.5557,0.186,10000,100
etc_standard,run,9500.0,66,-0.5261,0.564,10000,100
etc_standard,run,9500.0,67,-0.5054,0.8,10000,100
etc_standard,run,9500.0,68,-0.6054,0.018,10000,100
etc_standard,run,9500.0,69,-0.5218,0.506,10000,100
etc_standard,run,9500.0,70,-0.6036,-0.084,10000,100
etc_standard,run,9500.0,71,-0.6332,0.218,10000,100
etc_standard,run,9500.0,72,-0.6458,0.19,10000,100
etc_standard,run,9500.0,73,-0.5749,0.352,10000,100
etc_standard,run,9500.0,74,-0.6348,-0.538,10000,100
etc_standard,run,9500.0,75,-0.5011,0.742,10000,100
etc_standard,run,9500.0,76,-0.6057,-0.078,10000,100
etc_standard,run,9500.0,77,-0.7151,-0.05,10000,100
etc_standard,run,9500.0,78,-0.5432,0.198,10000,100
etc_standard,run,9500.0,79,-0.5918,0.196,10000,100
etc_standard,run,9500.0,80,-0.5577,0.404,10000,100
etc_standard,run,9500.0,81,-0.623,0.38,10000,100
etc_standard,run,9500.0,82,-0.6053,0.104,10000,100
etc_standard,run,9500.0,83,-0.5577,0.38,10000,100
etc_standard,run,9500.0,84,-0.6625,0.382,10000,100
etc_standard,run,9500.0,85,-0.5671,-0.314,10000,100
etc_standard,run,9500.0,86,-0.575,0.232,10000,100
etc_standard,run,9500.0,87,-0.5944,0.324,10000,100
etc_standard,run,9500.0,88,-0.6061,0.25,10000,100
etc_standard,run,9500.0,89,-0.6242,0.636,10000,100
etc_standard,run,9500.0,90,-0.5911,-0.374,10000,100
etc_standard,run,9500.0,91,-0.6307,0.026,10000,100
etc_standard,run,9500.0,92,-0.5333,0.07,10000,100
etc_standard,run,9500.0,93,-0.5888,-0.008,10000,100
etc_standard,run,9500.0,94,-0.5433,0.33,10000,100
etc_standard,run,9500.0,95,-0.6244,0.548,10000,100
etc_standard,run,9500.0,96,-0.5315,0.206,10000,100
etc_standard,run,9500.0,97,-0.5561,0.728,10000,100
etc_standard,run,9500.0,98,-0.5159,0.63,10000,100
etc_standard,run,9500.0,99,-0.4541,0.748,10000,100
etc_simplified,run,1000.0,0,-0.0079,0.0496666666666666,10000,100
etc_simplified,run,1000.0,1,-0.0633,-0.01,10000,100
etc_simplified,run,1000.0,2,0.1467,0.2517777777777777,10000,100
etc_simplified,run,1000.0,3,0.1238,0.2144444444444444,10000,100
etc_simplified,run,1000.0,4,0.2321,0.33,10000,100
etc_simplified,run,1000.0,5,0.3012,0.3918888888888889,10000,100
etc_simplified,run,1000.0,6,0.1065,0.1727777777777777,10000,100
etc_simplified,run,1000.0,7,0.1145,0.1977777777777777,10000,100
etc_simplified,run,1000.0,8,0.0049,0.0772222222222222,10000,100
etc_simplified,run,1000.0,9,0.0497,0.1268888888888888,10000,100
etc_simplified,run,1000.0,10,-0.0341,0.0075555555555555,10000,100
etc_simplified,run,1000.0,11,0.0593,0.1388888888888889,10000,100
etc_simplified,run,1000.0,12,0.0471,0.1103333333333333,10000,100
etc_simplified,run,1000.0,13,0.1432,0.2565555555555555,10000,100
etc_simplified,run,1000.0,14,0.2447,0.3592222222222222,10000,100
etc_simplified,run,1000.0,15,0.3217,0.3974444444444444,10000,100
etc_simplified,run,1000.0,16,0.212,0.3095555555555555,10000,100
etc_simplified,run,1000.0,17,0.1079,0.2001111111111111,10000,100
etc_simplified,run,1000.0,18,0.1343,0.2363333333333333,10000,100
etc_simplified,run,1000.0,19,0.1121,0.2103333333333333,10000,100
etc_simplified,run,1000.0,20,0.1869,0.2735555555555555,10000,100
etc_simplified,run,1000.0,21,-0.0351,0.0415555555555555,10000,100
etc_simplified,run,1000.0,22,0.1407,0.2211111111111111,10000,100
etc_simplified,run,1000.0,23,0.0164,0.0986666666666666,10000,100
etc_simplified,run,1000.0,24,0.1129,0.2034444444444444,10000,100
etc_simplified,run,1000.0,25,0.2392,0.3217777777777778,10000,100
etc_simplified,run,1000.0,26,0.0574,0.1297777777777777,10000,100
etc_simplified,run,1000.0,27,0.1202,0.2173333333333333,10000,100
etc_simplified,run,1000.0,28,-0.2035,-0.1428888888888889,10000,100
etc_simplified,run,1000.0,29,0.1081,0.1816666666666666,10000,100
etc_simplified,run,1000.0,30,0.2565,0.3578888888888888,10000,100
etc_simplified,run,1000.0,31,0.3218,0.401,10000,100
etc_simplified,run,1000.0,32,0.0208,0.0755555555555555,10000,100
etc_simplified,run,1000.0,33,0.173,0.2682222222222222,10000,100
etc_simplified,run,1000.0,34,0.189,0.2858888888888889,10000,100
etc_simplified,run,1000.0,35,0.1894,0.2891111111111111,10000,100
etc_simplified,run,1000.0,36,0.1319,0.1788888888888888,10000,100
etc_simplified,run,1000.0,37,0.2125,0.2932222222222222,10000,100
etc_simplified,run,1000.0,38,0.0029,0.0874444444444444,10000,100
etc_simplified,run,1000.0,39,0.1342,0.2083333333333333,10000,100
etc_simplified,run,1000.0,40,0.0906,0.1717777777777777,10000,100
etc_simplified,run,1000.0,41,0.327,0.4443333333333333,10000,100
etc_simplified,run,1000.0,42,0.0618,0.1525555555555555,10000,100
etc_simplified,run,1000.0,43,0.1432,0.2453333333333333,10000,100
etc_simplified,run,1000.0,44,0.0624,0.1487777777777778,10000,100
etc_simplified,run,1000.0,45,0.2725,0.3786666666666666,10000,100
